fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file,fighter_a_implied_probability,fighter_b_implied_probability,market_probability_sum,fighter_a_no_vig_probability,fighter_b_no_vig_probability
2024-10-26,UFC 308: Topuria vs. Holloway,Kennedy Nzechukwu,Chris Barnett,espn_source,-850,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8947368421052632,0.16666666666666666,1.0614035087719298,0.8429752066115703,0.15702479338842976
2024-10-26,UFC 308: Topuria vs. Holloway,Farid Basharat,Victor Hugo,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8666666666666667,0.19047619047619047,1.0571428571428572,0.8198198198198199,0.18018018018018017
2024-10-26,UFC 308: Topuria vs. Holloway,Ismail Naurdiev,Bruno Silva,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6078431372549019,0.43478260869565216,1.0426257459505541,0.5829926410466066,0.4170073589533933
2024-10-26,UFC 308: Topuria vs. Holloway,Rinat Fakhretdinov,Carlos Leal,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6875,0.35714285714285715,1.0446428571428572,0.6581196581196581,0.3418803418803419
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Brandon Moreno,Amir Albazi,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Erin Blanchfield,Rose Namajunas,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Caio Machado,Brendson Ribeiro,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6666666666666666,0.37037037037037035,1.037037037037037,0.6428571428571429,0.35714285714285715
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Ariane da Silva,Jasmine Jasudavicius,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Marc-Andre Barriault,Dustin Stoltzfus,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7333333333333333,0.3076923076923077,1.0410256410256409,0.7044334975369458,0.29556650246305427
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Mike Malott,Trevin Giles,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Aiemann Zahabi,Pedro Munhoz,espn_source,-225,185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6923076923076923,0.3508771929824561,1.0431848852901484,0.6636481241914618,0.33635187580853815
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Charles Jourdain,Victor Henry,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6363636363636364,0.40816326530612246,1.0445269016697587,0.6092362344582594,0.39076376554174075
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Jack Shore,Youssef Zalal,espn_source,260,-340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2777777777777778,0.7727272727272727,1.0505050505050506,0.2644230769230769,0.735576923076923
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Alexandr Romanov,Rodrigo Nascimento,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Serhiy Sidey,Garrett Armfield,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.574468085106383,0.46511627906976744,1.0395843641761504,0.552594002855783,0.447405997144217
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Chad Anheliger,Cody Gibson,espn_source,270,-360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2702702702702703,0.782608695652174,1.0528789659224442,0.25669642857142855,0.7433035714285714
2024-11-02,UFC Fight Night: Moreno vs. Albazi,Jamey-Lyn Horth,Ivana Petrovic,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2024-11-09,UFC Fight Night: Magny vs. Prates,Neil Magny,Carlos Prates,espn_source,500,-850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.16666666666666666,0.8947368421052632,1.0614035087719298,0.15702479338842976,0.8429752066115703
2024-11-09,UFC Fight Night: Magny vs. Prates,Gerald Meerschaert,Reinier de Ridder,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2857142857142857,0.7619047619047619,1.0476190476190474,0.27272727272727276,0.7272727272727274
2024-11-09,UFC Fight Night: Magny vs. Prates,Gaston Bolaños,Cortavious Romious,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-11-09,UFC Fight Night: Magny vs. Prates,Luana Pinheiro,Gillian Robertson,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.2222222222222222,0.8333333333333334,1.0555555555555556,0.21052631578947367,0.7894736842105263
2024-11-09,UFC Fight Night: Magny vs. Prates,Mansur Abdul-Malik,Duško Todorović,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8333333333333334,0.2222222222222222,1.0555555555555556,0.7894736842105263,0.21052631578947367
2024-11-09,UFC Fight Night: Magny vs. Prates,Karolina Kowalkiewicz,Denise Gomes,espn_source,450,-725,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.18181818181818182,0.8787878787878788,1.0606060606060606,0.17142857142857143,0.8285714285714286
2024-11-09,UFC Fight Night: Magny vs. Prates,Elizeu Zaleski dos Santos,Zach Scroggin,espn_source,-850,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8947368421052632,0.16666666666666666,1.0614035087719298,0.8429752066115703,0.15702479338842976
2024-11-09,UFC Fight Night: Magny vs. Prates,Matthew Semelsberger,Charles Radtke,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4166666666666667,0.6296296296296297,1.0462962962962963,0.39823008849557523,0.6017699115044248
2024-11-09,UFC Fight Night: Magny vs. Prates,Cody Stamann,Da'Mon Blackshear,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3225806451612903,0.7222222222222222,1.0448028673835126,0.30874785591766724,0.6912521440823327
2024-11-09,UFC Fight Night: Magny vs. Prates,Tresean Gore,Antonio Trocoli,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6428571428571429,0.4,1.042857142857143,0.6164383561643836,0.3835616438356164
2024-11-09,UFC Fight Night: Magny vs. Prates,Melissa Mullins,Klaudia Syguła,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7619047619047619,0.2857142857142857,1.0476190476190474,0.7272727272727274,0.27272727272727276
2024-11-16,UFC 309: Jones vs. Miocic,Jon Jones,Stipe Miocic,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8333333333333334,0.2222222222222222,1.0555555555555556,0.7894736842105263,0.21052631578947367
2024-11-16,UFC 309: Jones vs. Miocic,Charles Oliveira,Michael Chandler,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2024-11-16,UFC 309: Jones vs. Miocic,Bo Nickal,Paul Craig,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9285714285714286,0.125,1.0535714285714286,0.8813559322033898,0.11864406779661017
2024-11-16,UFC 309: Jones vs. Miocic,Viviane Araujo,Karine Silva,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.29411764705882354,0.75,1.0441176470588236,0.28169014084507044,0.7183098591549295
2024-11-16,UFC 309: Jones vs. Miocic,Mauricio Ruffy,James Llontop,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9090909090909091,0.14285714285714285,1.051948051948052,0.8641975308641975,0.13580246913580246
2024-11-16,UFC 309: Jones vs. Miocic,Jonathan Martinez,Marcus McGhee,espn_source,-110,-110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5238095238095238,0.5238095238095238,1.0476190476190477,0.5,0.5
2024-11-16,UFC 309: Jones vs. Miocic,Jim Miller,Damon Jackson,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3448275862068966,0.7014925373134329,1.0463201235203294,0.3295622233152976,0.6704377766847024
2024-11-16,UFC 309: Jones vs. Miocic,David Onama,Roberto Romero,espn_source,-2500,1000,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9615384615384616,0.09090909090909091,1.0524475524475525,0.9136212624584718,0.08637873754152824
2024-11-16,UFC 309: Jones vs. Miocic,Marcin Tybura,Jhonata Diniz,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5121951219512195,0.5348837209302325,1.0470788428814521,0.4891657638136511,0.5108342361863488
2024-11-16,UFC 309: Jones vs. Miocic,Mickey Gall,Ramiz Brahimaj,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6551724137931034,0.38461538461538464,1.039787798408488,0.6301020408163266,0.3698979591836735
2024-11-16,UFC 309: Jones vs. Miocic,Bassil Hafez,Oban Elliott,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.29411764705882354,0.75,1.0441176470588236,0.28169014084507044,0.7183098591549295
2024-11-16,UFC 309: Jones vs. Miocic,Veronica Hardy,Eduarda Moura,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.46511627906976744,0.574468085106383,1.0395843641761504,0.447405997144217,0.552594002855783
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Petr Yan,Deiveson Figueiredo,espn_source,-330,255,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7674418604651163,0.28169014084507044,1.0491320013101868,0.7315017171401811,0.2684982828598189
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Yan Xiaonan,Tabatha Ricci,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6491228070175439,0.39215686274509803,1.0412796697626419,0.6233894945490586,0.37661050545094155
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Song Kenan,Muslim Salikhov,espn_source,195,-240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3389830508474576,0.7058823529411765,1.0448654037886342,0.32442748091603046,0.6755725190839694
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Wang Cong,Gabriella Fernandes,espn_source,-1700,850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9444444444444444,0.10526315789473684,1.0497076023391814,0.8997214484679665,0.10027855153203341
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Volkan Oezdemir,Carlos Ulberg,espn_source,255,-330,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.28169014084507044,0.7674418604651163,1.0491320013101868,0.2684982828598189,0.7315017171401811
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Zhang Mingyang,Ozzy Diaz,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Baergeng Jieleyisi,SuYoung You,espn_source,185,-225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3508771929824561,0.6923076923076923,1.0431848852901484,0.33635187580853815,0.6636481241914618
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Kiru Sahota,DongHun Choi,espn_source,-110,-110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5238095238095238,0.5238095238095238,1.0476190476190477,0.5,0.5
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Shi Ming,Feng Xiaocan,espn_source,475,-800,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.17391304347826086,0.8888888888888888,1.0628019323671496,0.16363636363636366,0.8363636363636364
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Nyamjargal Tumendemberel,Carlos Hernandez,espn_source,120,-140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.45454545454545453,0.5833333333333334,1.0378787878787878,0.43795620437956206,0.562043795620438
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Lone'er Kavanagh,Jose Ochoa,espn_source,-475,340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8260869565217391,0.22727272727272727,1.0533596837944663,0.7842401500938087,0.21575984990619138
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Xiao Long,Quang Le,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6078431372549019,0.43478260869565216,1.0426257459505541,0.5829926410466066,0.4170073589533933
2024-11-23,UFC Fight Night: Yan vs. Figueiredo,Maheshate,Nikolas Motta,espn_source,-240,195,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7058823529411765,0.3389830508474576,1.0448654037886342,0.6755725190839694,0.32442748091603046
2024-12-07,UFC 310: Pantoja vs. Asakura,Alexandre Pantoja,Kai Asakura,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6774193548387096,0.36363636363636365,1.0410557184750733,0.6507042253521127,0.34929577464788736
2024-12-07,UFC 310: Pantoja vs. Asakura,Shavkat Rakhmonov,Ian Machado Garry,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8181818181818182,0.23529411764705882,1.053475935828877,0.7766497461928935,0.2233502538071066
2024-12-07,UFC 310: Pantoja vs. Asakura,Ciryl Gane,Alexander Volkov,espn_source,-370,275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7872340425531915,0.26666666666666666,1.0539007092198582,0.746971736204576,0.2530282637954239
2024-12-07,UFC 310: Pantoja vs. Asakura,Bryce Mitchell,Kron Gracie,espn_source,-1150,650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.92,0.13333333333333333,1.0533333333333335,0.8734177215189873,0.12658227848101264
2024-12-07,UFC 310: Pantoja vs. Asakura,Nate Landwehr,Dooho Choi,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5833333333333334,0.45454545454545453,1.0378787878787878,0.562043795620438,0.43795620437956206
2024-12-07,UFC 310: Pantoja vs. Asakura,Dominick Reyes,Anthony Smith,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-12-07,UFC 310: Pantoja vs. Asakura,Vicente Luque,Themba Gorimbo,espn_source,140,-170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.4166666666666667,0.6296296296296297,1.0462962962962963,0.39823008849557523,0.6017699115044248
2024-12-07,UFC 310: Pantoja vs. Asakura,Movsar Evloev,Aljamain Sterling,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7014925373134329,0.3448275862068966,1.0463201235203294,0.6704377766847024,0.3295622233152976
2024-12-07,UFC 310: Pantoja vs. Asakura,Randy Brown,Bryan Battle,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.37037037037037035,0.6666666666666666,1.037037037037037,0.35714285714285715,0.6428571428571429
2024-12-07,UFC 310: Pantoja vs. Asakura,Chris Weidman,Eryk Anders,espn_source,-110,-110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5238095238095238,0.5238095238095238,1.0476190476190477,0.5,0.5
2024-12-07,UFC 310: Pantoja vs. Asakura,Cody Durden,Joshua Van,espn_source,155,-185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.39215686274509803,0.6491228070175439,1.0412796697626419,0.37661050545094155,0.6233894945490586
2024-12-07,UFC 310: Pantoja vs. Asakura,Michael Chiesa,Max Griffin,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6,0.4444444444444444,1.0444444444444443,0.574468085106383,0.4255319148936171
2024-12-07,UFC 310: Pantoja vs. Asakura,Clay Guida,Chase Hooper,espn_source,700,-1300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.125,0.9285714285714286,1.0535714285714286,0.11864406779661017,0.8813559322033898
2024-12-07,UFC 310: Pantoja vs. Asakura,Kennedy Nzechukwu,Lukasz Brzeski,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8666666666666667,0.19047619047619047,1.0571428571428572,0.8198198198198199,0.18018018018018017
2024-12-15,UFC Fight Night: Covington vs. Buckley,Colby Covington,Joaquin Buckley,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.36363636363636365,0.6774193548387096,1.0410557184750733,0.34929577464788736,0.6507042253521127
2024-12-15,UFC Fight Night: Covington vs. Buckley,Cub Swanson,Billy Quarantillo,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.35714285714285715,0.6875,1.0446428571428572,0.3418803418803419,0.6581196581196581
2024-12-15,UFC Fight Night: Covington vs. Buckley,Manel Kape,Bruno Silva,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8,0.25,1.05,0.7619047619047619,0.23809523809523808
2024-12-15,UFC Fight Night: Covington vs. Buckley,Vitor Petrino,Dustin Jacoby,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7619047619047619,0.2857142857142857,1.0476190476190474,0.7272727272727274,0.27272727272727276
2024-12-15,UFC Fight Night: Covington vs. Buckley,Adrian Yanez,Daniel Marcos,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3125,0.7297297297297297,1.0422297297297298,0.299837925445705,0.7001620745542949
2024-12-15,UFC Fight Night: Covington vs. Buckley,Navajo Stirling,Tuco Tokkos,espn_source,-1300,700,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9285714285714286,0.125,1.0535714285714286,0.8813559322033898,0.11864406779661017
2024-12-15,UFC Fight Night: Covington vs. Buckley,Michael Johnson,Ottman Azaitar,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7101449275362319,0.3333333333333333,1.0434782608695652,0.6805555555555556,0.3194444444444444
2024-12-15,UFC Fight Night: Covington vs. Buckley,Joel Álvarez,Drakkar Klose,espn_source,-550,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.8461538461538461,0.21052631578947367,1.0566801619433197,0.8007662835249043,0.1992337164750958
2024-12-15,UFC Fight Night: Covington vs. Buckley,Sean Woodson,Fernando Padilla,espn_source,-160,135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6153846153846154,0.425531914893617,1.0409165302782324,0.5911949685534592,0.4088050314465409
2024-12-15,UFC Fight Night: Covington vs. Buckley,Miles Johns,Felipe Lima,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.3125,0.7297297297297297,1.0422297297297298,0.299837925445705,0.7001620745542949
2024-12-15,UFC Fight Night: Covington vs. Buckley,Miranda Maverick,Jamey-Lyn Horth,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.9090909090909091,0.14285714285714285,1.051948051948052,0.8641975308641975,0.13580246913580246
2024-12-15,UFC Fight Night: Covington vs. Buckley,Davey Grant,Ramon Taveras,espn_source,-110,-110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.5238095238095238,0.5238095238095238,1.0476190476190477,0.5,0.5
2024-12-15,UFC Fight Night: Covington vs. Buckley,Josefine Knutsson,Piera Rodriguez,espn_source,-300,240,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.75,0.29411764705882354,1.0441176470588236,0.7183098591549295,0.28169014084507044
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Mackenzie Dern,Amanda Ribas,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.38461538461538464,0.6551724137931034,1.039787798408488,0.3698979591836735,0.6301020408163266
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Santiago Ponzinibbio,Carlston Harris,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.6296296296296297,0.4166666666666667,1.0462962962962963,0.6017699115044248,0.39823008849557523
2025-01-11,UFC Fight Night: Dern vs Ribas 2,Cesar Almeida,Abdul Razak Alhassan,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv,0.7222222222222222,0.3225806451612903,1.0448028673835126,0.6912521440823327,0.30874785591766724
