fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file
2025-04-12,UFC 314: Volkanovski vs. Lopes,Yan Xiaonan,Virna Jandiroba,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Jim Miller,Chase Hooper,espn_source,500,-850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Darren Elkins,Julian Erosa,espn_source,230,-280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Sedriques Dumas,Michal Oleksiejczuk,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Sumudaerji,Mitch Raposo,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Tresean Gore,Marco Tulio,espn_source,400,-600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-12,UFC 314: Volkanovski vs. Lopes,Nora Cornolle,Hailey Cowan,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Ian Machado Garry,Carlos Prates,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Anthony Smith,Zhang Mingyang,espn_source,290,-390,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Giga Chikadze,David Onama,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Michel Pereira,Abus Magomedov,espn_source,-125,105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Randy Brown,Nicolas Dalby,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Ikram Aliskerov,Andre Muniz,espn_source,-500,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Matt Schnell,Jimmy Flick,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Evan Elder,Gauge Young,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Chris Gutierrez,John Castaneda,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Da'Mon Blackshear,Alatengheili,espn_source,-725,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Jaqueline Amorim,Polyana Viana,espn_source,-1000,600,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Timmy Cuamba,Roberto Romero,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-04-26,UFC Fight Night: Machado Garry vs. Prates,Chelsea Chandler,Joselyne Edwards,espn_source,240,-300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Cory Sandhagen,Deiveson Figueiredo,espn_source,-600,400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Reinier de Ridder,Bo Nickal,espn_source,325,-450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Santiago Ponzinibbio,Daniel Rodriguez,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Montel Jackson,Daniel Marcos,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Cameron Smotherman,Serhiy Sidey,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Jeremy Stephens,Mason Jones,espn_source,450,-725,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Yana Santos,Miesha Tate,espn_source,155,-185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Ryan Loder,Azamat Bekoev,espn_source,260,-340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Marina Rodriguez,Gillian Robertson,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Gaston Bolaños,Quang Le,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Thomas Petersen,Don'Tale Mayes,espn_source,-320,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-03,UFC Fight Night: Sandhagen vs. Figueiredo,Juliana Miller,Ivana Petrovic,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Belal Muhammad,Jack Della Maddalena,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Valentina Shevchenko,Manon Fiorot,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,José Aldo,Aiemann Zahabi,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Alexa Grasso,Natalia Silva,espn_source,200,-245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Benoît Saint Denis,Kyle Prepolec,espn_source,-1500,750,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Mike Malott,Charles Radtke,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Jessica Andrade,Jasmine Jasudavicius,espn_source,250,-320,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Modestas Bukauskas,Ion Cutelaba,espn_source,-115,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Navajo Stirling,Ivan Erslan,espn_source,-380,280,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault,Bruno Silva,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Daniel Santos,JeongYeong Lee,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-10,UFC 315: Muhammad vs. Della Maddalena,Brad Katona,Bekzat Almakhan,espn_source,110,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Gilbert Burns,Michael Morales,espn_source,350,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Sodiq Yusuff,Mairon Santos,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Dustin Stoltzfus,Nursulton Ruziboev,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Julian Erosa,Melquizael Costa,espn_source,130,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Gabe Green,Matheus Camilo,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Yadier del Valle,Connor Matthews,espn_source,-650,350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Luana Santos,Tainara Lisboa,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Elise Reed,Denise Gomes,espn_source,375,-550,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,HyunSung Park,Carlos Hernandez,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-17,UFC Fight Night: Burns vs. Morales,Tecia Pennington,Luana Pinheiro,espn_source,-360,255,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Mateusz Gamrot,Ludovit Klein,espn_source,-160,135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Billy Ray Goff,Ramiz Brahimaj,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Dustin Jacoby,Bruno Lopes,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Ketlen Vieira,Macy Chiasson,espn_source,145,-175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Zachary Reese,Duško Todorović,espn_source,-250,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Jafel Filho,Allan Nascimento,espn_source,-105,-115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Kurt Holobaugh,Jordan Leavitt,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Bolaji Oki,Michael Aswell Jr.,espn_source,-380,290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-05-31,UFC Fight Night: Blanchfield vs. Barber,Rayanne dos Santos,Alice Ardelean,espn_source,-225,185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Merab Dvalishvili,Sean O'Malley,espn_source,-250,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Julianna Peña,Kayla Harrison,espn_source,375,-550,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Kelvin Gastelum,Joe Pyfer,espn_source,260,-330,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Mario Bautista,Patchy Mix,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Vicente Luque,Kevin Holland,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva,Joshua Van,espn_source,500,-800,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Azamat Murzakanov,Brendson Ribeiro,espn_source,-700,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Serghei Spivac,Waldo Cortes-Acosta,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Khaos Williams,Andreas Gustafsson,espn_source,-195,165,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Ariane da Silva,Wang Cong,espn_source,425,-650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Jeka Saragih,JooSang Yoo,espn_source,425,-650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,Quillan Salkilld,Yanal Ashmouz,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-07,UFC 316: Dvalishvili vs. O'Malley 2,MarQuel Mederos,Mark Choinski,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Kamaru Usman,Joaquin Buckley,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Rose Namajunas,Miranda Maverick,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Edmen Shahbazyan,Andre Petroski,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Cody Garbrandt,Raoni Barcelos,espn_source,225,-275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Mansur Abdul-Malik,Cody Brundage,espn_source,-1100,650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Alonzo Menifield,Oumar Sy,espn_source,500,-800,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Paul Craig,Rodolfo Bellato,espn_source,290,-380,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Michael Chiesa,Court McGee,espn_source,-380,290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Malcolm Wellmaker,Kris Moutinho,espn_source,-2500,900,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Cody Durden,Jose Ochoa,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Ricky Simon,Cameron Smotherman,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Phil Rowe,Ange Loosa,espn_source,150,-180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-14,UFC Fight Night: Usman vs. Buckley,Jamey-Lyn Horth,Vanessa Demopoulos,espn_source,-700,450,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Jamahal Hill,Khalil Rountree Jr.,espn_source,-130,110,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Rafael Fiziev,Ignacio Bahamondes,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Curtis Blaydes,Rizvan Kuniev,espn_source,-265,215,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Tofiq Musayev,Myktybek Orolbai,espn_source,160,-190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Nazim Sadykhov,Nikolas Motta,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Muhammad Naimov,Bogdan Grad,espn_source,-260,210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Seokhyeon Ko,Oban Elliott,espn_source,360,-525,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Ismail Naurdiev,JunYong Park,espn_source,150,-180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Daria Zhelezniakova,Melissa Mullins,espn_source,215,-265,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Irina Alekseeva,Klaudia Syguła,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Tagir Ulanbekov,Azat Maksum,espn_source,-650,425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-21,UFC Fight Night: Hill vs. Rountree Jr.,Hamdy Abdelwahab,Mohammed Usman,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Ilia Topuria,Charles Oliveira,espn_source,-450,325,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Alexandre Pantoja,Kai Kara-France,espn_source,-280,230,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Beneil Dariush,Renato Moicano,espn_source,-115,-105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Payton Talbott,Felipe Lima,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Jack Hermansson,Gregory Rodrigues,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Hyder Amil,Jose Miguel Delgado,espn_source,135,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Viviane Araujo,Tracy Cortez,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Terrance McKinney,Viacheslav Borshchev,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2025-06-28,UFC 317: Topuria vs. Oliveira,Niko Price,Jacobe Smith,espn_source,1000,-3000,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
