fight_id,event_name,fight_date,event_location,fighter_a,fighter_b,winner,weight_class,method,finish_round,finish_time,scheduled_rounds,main_event,source_url,title_fight
4567,UFC Fight Night: Brunson vs. Machida,2017-10-28,"Sao Paulo, Sao Paulo, Brazil",Rob Font,Pedro Munhoz,Pedro Munhoz,Bantamweight,SUB Guillotine Choke,1.0,4:03,3,0,,0
4568,UFC 213: Romero vs. Whittaker,2017-07-08,"Las Vegas, Nevada, USA",Rob Font,Douglas Silva de Andrade,Rob Font,Bantamweight,SUB Guillotine Choke,2.0,4:36,3,0,,0
4569,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,"Las Vegas, Nevada, USA",Rob Font,Matt Schnell,Rob Font,Bantamweight,KO/TKO Punch,1.0,3:47,3,0,,0
4570,UFC 198: Werdum vs Miocic,2016-05-14,"Curitiba, Parana, Brazil",Rob Font,John Lineker,John Lineker,Bantamweight,U-DEC,3.0,5:00,3,0,,0
4571,UFC Fight Night: Dillashaw vs Cruz,2016-01-17,"Boston, Massachusetts, USA",Rob Font,Joey Gomez,Rob Font,Bantamweight,KO/TKO Punches,2.0,4:13,3,0,,0
4572,UFC 175: Weidman vs Machida,2014-07-05,"Las Vegas, Nevada, USA",Rob Font,George Roop,Rob Font,Bantamweight,KO/TKO Punch,1.0,2:19,3,0,,0
4573,Meca 4,2000-12-16,,Claudionor Fontinelle,Anderson Silva,Anderson Silva,Unknown,KO/TKO Punch,1.0,4:35,3,0,,0
4574,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",Jesse Forbes,Ryan Jensen,Ryan Jensen,Middleweight,SUB Guillotine Choke,1.0,1:06,3,0,,0
4575,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,"Las Vegas, Nevada, USA",Jesse Forbes,Matt Hamill,Matt Hamill,Light Heavyweight,KO/TKO Elbows,1.0,4:47,3,0,,0
4576,Strikeforce Challengers 18,2011-08-12,,Sterling Ford,Milton Vieira,Milton Vieira,Unknown,SUB D'Arce Choke,1.0,4:49,3,0,,0
4577,Strikeforce Challengers 17,2011-07-22,,Sterling Ford,Brian McLaughlin,Sterling Ford,Unknown,U-DEC,3.0,5:00,3,0,,0
4578,UFC 250: Nunes vs. Spencer,2020-06-06,"Las Vegas, Nevada, USA",Jussier Formiga,Alex Perez,Alex Perez,Flyweight,KO/TKO Kick,1.0,4:06,3,0,,0
4579,UFC Fight Night: Lee vs. Oliveira,2020-03-14,"Brasilia, Distrito Federal, Brazil",Jussier Formiga,Brandon Moreno,Brandon Moreno,Flyweight,U-DEC,3.0,5:00,3,0,,0
4580,UFC 229: Khabib vs. McGregor,2018-10-06,"Las Vegas, Nevada, USA",Jussier Formiga,Sergio Pettis,Jussier Formiga,Flyweight,U-DEC,3.0,5:00,3,0,,0
4581,UFC 221: Romero vs. Rockhold,2018-02-10,"Perth, Western Australia, Australia",Jussier Formiga,Ben Nguyen,Jussier Formiga,Flyweight,SUB Rear Naked Choke,3.0,1:43,3,0,,0
4582,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,"Saitama, Saitama, Japan",Jussier Formiga,Yuta Sasaki,Jussier Formiga,Flyweight,SUB Rear Naked Choke,1.0,4:30,3,0,,0
4583,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,"Brasilia, Distrito Federal, Brazil",Jussier Formiga,Dustin Ortiz,Jussier Formiga,Flyweight,U-DEC,3.0,5:00,3,0,,0
4584,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",Jussier Formiga,Wilson Reis,Jussier Formiga,Flyweight,U-DEC,3.0,5:00,3,0,,0
4585,UFC Fight Night: Bader vs Saint Preux,2014-08-16,"Bangor, Maine, USA",Jussier Formiga,Zach Makovsky,Jussier Formiga,Flyweight,U-DEC,3.0,5:00,3,0,,0
4586,UFC Fight Night: Shogun vs Henderson 2,2014-03-23,"Natal, Rio Grande do Norte, Brazil",Jussier Formiga,Scott Jorgensen,Jussier Formiga,Flyweight,SUB Rear Naked Choke,1.0,3:07,3,0,,0
4587,UFC 171: Hendricks vs Lawler,2014-03-15,"Dallas, Texas, USA",Renee Forte,Francisco Trevino,Francisco Trevino,Lightweight,U-DEC,3.0,5:00,3,0,,0
4588,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Renee Forte,John Makdessi,John Makdessi,Lightweight,KO/TKO Punch,1.0,2:01,3,0,,0
4589,UFC 153: Silva vs Bonnar,2012-10-13,"Rio de Janeiro, Brazil",Renee Forte,Sergio Moraes,Sergio Moraes,Welterweight,SUB Rear Naked Choke,3.0,3:10,3,0,,0
4590,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,"Las Vegas, Nevada, USA",Brianna Fortino,Tecia Pennington,Tecia Pennington,Women's Strawweight,U-DEC,3.0,5:00,3,0,,0
4591,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,"Sacramento, California, USA",Brianna Fortino,Livinha Souza,Brianna Fortino,Women's Strawweight,U-DEC,3.0,5:00,3,0,,0
4592,The Ultimate Fighter: Redemption Finale,2017-07-07,"Las Vegas, Nevada, USA",Marcel Fortuna,Jordan Johnson,Jordan Johnson,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
4593,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,"Houston, Texas, USA",Marcel Fortuna,Anthony Hamilton,Marcel Fortuna,Heavyweight,KO/TKO Punch,1.0,3:10,3,0,,0
4594,UFC Fight Night: Marquardt vs Palhares,2010-09-15,"Austin, Texas, USA",Brian Foster,Forrest Petz,Brian Foster,Welterweight,KO/TKO Punches,1.0,1:07,3,0,,0
4595,UFC 110: Nogueira vs Velasquez,2010-02-20,"Sydney, New South Wales, Australia",Brian Foster,Chris Lytle,Chris Lytle,Welterweight,SUB Kneebar,1.0,1:41,3,0,,0
4596,UFC 106: Ortiz vs Griffin 2,2009-11-21,"Las Vegas, Nevada, USA",Brian Foster,Brock Larson,Brian Foster,Welterweight,KO/TKO Punches,2.0,3:25,3,0,,0
4597,UFC 103: Franklin vs Belfort,2009-09-19,"Dallas, Texas, USA",Brian Foster,Rick Story,Rick Story,Welterweight,SUB Arm Triangle,2.0,1:09,3,0,,0
4598,UFC 98: Evans vs Machida,2009-05-23,"Las Vegas, Nevada, USA",Xavier Foupa-Pokam,Drew McFedries,Drew McFedries,Middleweight,KO/TKO Punches,1.0,0:37,3,0,,0
4599,UFC 97: Redemption,2009-04-18,"Montreal, Quebec, Canada",Xavier Foupa-Pokam,Denis Kang,Denis Kang,Middleweight,U-DEC,3.0,5:00,3,0,,0
4600,WEC 27: Marshall vs. McElfresh,2007-05-12,,Brandon Foxworth,Manny Tapia,Manny Tapia,Unknown,KO/TKO Punches,2.0,3:17,3,0,,0
4601,UFC 103: Franklin vs Belfort,2009-09-19,"Dallas, Texas, USA",Hermes Franca,Tyson Griffin,Tyson Griffin,Lightweight,KO/TKO Punch,2.0,3:26,3,0,,0
4602,UFC 62: Liddell vs Sobral,2006-08-26,"Las Vegas, Nevada, USA",Hermes Franca,Jamie Varner,Hermes Franca,Lightweight,SUB Armbar,3.0,3:31,3,0,,0
4603,UFC 61: Bitter Rivals,2006-07-08,"Las Vegas, Nevada, USA",Hermes Franca,Joe Jordan,Hermes Franca,Catch Weight,SUB Triangle Choke,3.0,0:47,3,0,,0
4604,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",Hermes Franca,Josh Thomson,Josh Thomson,Lightweight,M-DEC,3.0,5:00,3,0,,0
4605,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",Hermes Franca,Caol Uno,Hermes Franca,Lightweight,KO/TKO Punch,2.0,2:46,3,0,,0
4606,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,"Brasilia, Distrito Federal, Brazil",Glaico Franca Moreira,Gregor Gillespie,Gregor Gillespie,Lightweight,U-DEC,3.0,5:00,3,0,,0
4607,UFC 197: Jones vs Saint Preux,2016-04-23,"Las Vegas, Nevada, USA",Glaico Franca Moreira,James Vick,James Vick,Lightweight,U-DEC,3.0,5:00,3,0,,0
4608,WEC 44: Brown vs. Aldo,2009-11-18,,John Franchi,Cub Swanson,Cub Swanson,Unknown,SUB Guillotine Choke,3.0,4:50,3,0,,0
4609,WEC 41: Brown vs. Faber 2,2009-06-07,,John Franchi,Manvel Gamburyan,Manvel Gamburyan,Unknown,U-DEC,3.0,5:00,3,0,,0
4610,DWCS 9.5,2025-09-09,,Felipe Franco,Freddy Vidal,Freddy Vidal,Unknown,SUB Rear Naked Choke,3.0,4:48,3,0,,0
4611,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",Rich Franklin,Cung Le,Cung Le,Middleweight,KO/TKO Punch,1.0,2:17,5,1,,0
4612,UFC 147: Silva vs Franklin 2,2012-06-23,"Belo Horizonte, Minas Gerais, Brazil",Rich Franklin,Wanderlei Silva,Rich Franklin,Catch Weight,U-DEC,5.0,5:00,5,1,,0
4613,UFC 126: Silva vs Belfort,2011-02-05,"Las Vegas, Nevada, USA",Rich Franklin,Forrest Griffin,Forrest Griffin,Light Heavyweight,U-DEC,3.0,5:00,3,0,,0
4614,UFC 115: Liddell vs Franklin,2010-06-12,"Vancouver, British Columbia, Canada",Rich Franklin,Chuck Liddell,Rich Franklin,Light Heavyweight,KO/TKO Punch,1.0,4:55,3,1,,0
4615,UFC 99: The Comeback,2009-06-13,"Cologne, North Rhine-Westphalia, Germany",Rich Franklin,Wanderlei Silva,Rich Franklin,Catch Weight,U-DEC,3.0,5:00,3,1,,0
4616,UFC 93: Franklin vs Henderson,2009-01-17,"Dublin, Leinster, Ireland",Rich Franklin,Dan Henderson,Dan Henderson,Light Heavyweight,S-DEC,3.0,5:00,3,1,,0
4617,UFC 88: Breakthrough,2008-09-06,"Atlanta, Georgia, USA",Rich Franklin,Matt Hamill,Rich Franklin,Light Heavyweight,KO/TKO Kick,3.0,0:39,3,0,,0
4618,UFC 83: Serra vs St-Pierre 2,2008-04-19,"Montreal, Quebec, Canada",Rich Franklin,Travis Lutter,Rich Franklin,Middleweight,KO/TKO Punches,2.0,3:01,3,0,,0
4619,UFC 72: Victory,2007-06-16,"Belfast, Northern Ireland, United Kingdom",Rich Franklin,Yushin Okami,Rich Franklin,Middleweight,U-DEC,3.0,5:00,3,1,,0
4620,UFC 68: The Uprising,2007-03-03,"Columbus, Ohio, USA",Rich Franklin,Jason MacDonald,Rich Franklin,Middleweight,KO/TKO,2.0,5:00,3,0,,0
4621,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,"Las Vegas, Nevada, USA",Rich Franklin,Ken Shamrock,Rich Franklin,Light Heavyweight,KO/TKO Punches,1.0,2:42,3,0,,0
4622,SuperBrawl 38,2004-12-12,,Rich Franklin,Curtis Stout,Rich Franklin,Unknown,KO/TKO Punches,2.0,1:28,3,0,,0
4623,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",Rich Franklin,Jorge Rivera,Rich Franklin,Middleweight,SUB Armbar,3.0,4:28,3,0,,0
4624,SuperBrawl 35,2004-04-16,,Rich Franklin,Leo Sylvest,Rich Franklin,Unknown,KO/TKO Punches,1.0,1:13,3,0,,0
4625,Inoki Bom-Ba-Ye 2003,2003-12-31,,Rich Franklin,Lyoto Machida,Lyoto Machida,Unknown,KO/TKO Punches,2.0,1:03,3,0,,0
4626,UFC 42: Sudden Impact,2003-04-25,"Miami, Florida, USA",Rich Franklin,Evan Tanner,Rich Franklin,Light Heavyweight,KO/TKO Punches,1.0,2:40,3,0,,0
4627,UCC Hawaii,2002-09-17,,Rich Franklin,Antony Rea,Rich Franklin,Unknown,KO/TKO Punches,1.0,2:46,3,0,,0
4628,UCC 10,2002-06-15,,Rich Franklin,Yan Pellerin,Rich Franklin,Unknown,SUB Armbar,1.0,3:23,3,0,,0
4629,EC 35,2000-06-29,,Rich Franklin,Dennis Reed,Rich Franklin,Unknown,SUB,1.0,1:56,3,0,,0
4630,DWCS 8.8,2024-10-01,,Xavier Franklin,David Martinez,David Martinez,Unknown,U-DEC,3.0,5:00,3,0,,0
4631,Strikeforce Challengers 7,2010-03-26,,Zoila Frausto,Miesha Tate,Miesha Tate,Unknown,SUB Armbar,2.0,4:09,3,0,,0
4632,Strikeforce Challengers 4,2009-11-06,,Zoila Frausto,Elisha Helsper,Zoila Frausto,Unknown,U-DEC,3.0,5:00,3,0,,0
4633,DWCS 4.9,2020-11-10,,Stephanie Frausto,Luana Pinheiro,Luana Pinheiro,Unknown,KO/TKO Punch,1.0,2:48,3,0,,0
4634,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",Zane Frazier,Cal Worsham,Cal Worsham,Open Weight,KO/TKO Punches,1.0,3:14,3,0,,0
4635,UFC 1: The Beginning,1993-11-12,"McNichols Sports Arena, Denver, CO, USA",Zane Frazier,Kevin Rosier,Kevin Rosier,Open Weight,KO/TKO,1.0,4:20,3,0,,0
4636,UFC 43: Meltdown,2003-06-06,"Las Vegas, Nevada, USA",Ian Freeman,Vernon White,,Heavyweight,S-DEC,3.0,5:00,3,0,,0
4637,UFC 38: Brawl at the Hall,2002-07-13,"London, England, United Kingdom",Ian Freeman,Frank Mir,Ian Freeman,Heavyweight,KO/TKO,1.0,4:35,3,0,,0
4638,UFC 27: Ultimate Bad Boyz,2000-09-22,"New Orleans, Louisiana, USA",Ian Freeman,Tedd Williams,Ian Freeman,Heavyweight,U-DEC,3.0,5:00,3,0,,0
4639,UFC 26: Ultimate Field Of Dreams,2000-06-09,"Cedar Rapids, Iowa, USA",Ian Freeman,Nate Schroeder,Ian Freeman,Heavyweight,KO/TKO Knees,2.0,2:13,3,0,,0
4640,UFC 24: First Defense,2000-03-10,"Lake Charles, Louisiana, USA",Ian Freeman,Scott Adams,Scott Adams,Heavyweight,SUB Heel Hook,1.0,3:09,3,0,,0
4641,Strikeforce - Feijao vs. Henderson,2011-03-05,,Jason Freeman,Jason Riley,Jason Freeman,Unknown,KO/TKO,1.0,1:52,3,0,,0
4642,DREAM 17,2011-09-24,,Willamy Freire,Satoru Kitaoka,Satoru Kitaoka,Unknown,S-DEC,3.0,5:00,3,0,,0
4643,UFC Fight Night: Fight for the Troops 2,2011-01-22,"Killeen, Texas, USA",Willamy Freire,Waylon Lowe,Waylon Lowe,Lightweight,U-DEC,3.0,5:00,3,0,,0
4644,UFC 318: Holloway vs. Poirier 3,2025-07-19,"New Orleans, Louisiana, USA",Patricio Freire,Dan Ige,Patricio Freire,Featherweight,U-DEC,3.0,5:00,3,0,,0
4645,UFC 314: Volkanovski vs. Lopes,2025-04-12,"Miami, Florida, USA",Patricio Freire,Yair Rodriguez,Yair Rodriguez,Featherweight,U-DEC,3.0,5:00,3,0,,0
4646,WEC 23: Hot August Fights,2006-08-17,,Jeremy Freitag,Anthony Ruiz,Anthony Ruiz,Unknown,KO/TKO Punches,2.0,2:46,3,0,,0
4647,Meca 7,2002-11-08,,Rafael Freitas,Mauricio Rua,Mauricio Rua,Unknown,KO/TKO Kick,1.0,4:00,3,0,,0
4648,DWCS 1.5,2017-08-08,"UFC Training Center, Las Vegas, NV, USA",Donavon Frelow,Ricky Simon,Ricky Simon,Bantamweight,S-DEC,3.0,5:00,3,0,,0
4649,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,"Denver, Colorado, USA",Josh Fremd,Andre Petroski,Andre Petroski,Middleweight,U-DEC,3.0,5:00,3,0,,0
4650,UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,"Las Vegas, Nevada, USA",Josh Fremd,Roman Kopylov,Roman Kopylov,Middleweight,KO/TKO Punch,2.0,4:44,3,0,,0
4651,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,"Las Vegas, Nevada, USA",Josh Fremd,Jamie Pickett,Josh Fremd,Middleweight,U-DEC,3.0,5:00,3,0,,0
4652,UFC Fight Night: Kattar vs. Allen,2022-10-29,"Las Vegas, Nevada, USA",Josh Fremd,Tresean Gore,Tresean Gore,Middleweight,SUB Guillotine Choke,2.0,0:49,3,0,,0
4653,UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,"Jacksonville, Florida, USA",Josh Fremd,Anthony Hernandez,Anthony Hernandez,Middleweight,U-DEC,3.0,5:00,3,0,,0
4654,UFC Fight Night: De Ridder vs. Allen,2025-10-18,"Vancouver, British Columbia, Canada",Matt Frevola,Kyle Nelson,Kyle Nelson,Lightweight,U-DEC,3.0,5:00,3,0,,0
4655,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,"Paris, Ile-de-France, France",Matt Frevola,Fares Ziam,Fares Ziam,Lightweight,KO/TKO Knee,3.0,2:59,3,0,,0
4656,UFC 295: Prochazka vs. Pereira,2023-11-11,"New York City, New York, USA",Matt Frevola,Benoit Saint Denis,Benoit Saint Denis,Lightweight,KO/TKO Kick,1.0,1:31,3,0,,0
4657,UFC 270: Ngannou vs. Gane,2022-01-22,"Anaheim, California, USA",Matt Frevola,Genaro Valdez,Matt Frevola,Lightweight,KO/TKO Punches,1.0,3:15,3,0,,0
4658,UFC 263: Adesanya vs. Vettori 2,2021-06-12,"Glendale, Arizona, USA",Matt Frevola,Terrance McKinney,Terrance McKinney,Lightweight,KO/TKO Punch,1.0,0:07,3,0,,0
4659,UFC 257: Poirier vs. McGregor,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Matt Frevola,Arman Tsarukyan,Arman Tsarukyan,Lightweight,U-DEC,3.0,5:00,3,0,,0
4660,UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Matt Frevola,Luis Pena,Matt Frevola,Lightweight,S-DEC,3.0,5:00,3,0,,0
4661,UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",Matt Frevola,Jalin Turner,Matt Frevola,Lightweight,U-DEC,3.0,5:00,3,0,,0
4662,UFC 230: Cormier vs. Lewis,2018-11-03,"New York City, New York, USA",Matt Frevola,Lando Vannata,,Lightweight,M-DEC,3.0,5:00,3,0,,0
4663,UFC Fight Night: Stephens vs. Choi,2018-01-14,"St. Louis, Missouri, USA",Matt Frevola,Marco Polo Reyes,Marco Polo Reyes,Lightweight,KO/TKO Punch,1.0,1:00,3,0,,0
4664,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,"Las Vegas, Nevada, USA",Jinh Yu Frey,Elise Reed,Elise Reed,Women's Strawweight,U-DEC,3.0,5:00,3,0,,0
4665,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,"Las Vegas, Nevada, USA",Jinh Yu Frey,Polyana Viana,Polyana Viana,Women's Strawweight,KO/TKO Punches,1.0,0:47,3,0,,0
4666,UFC Fight Night: Hall vs. Strickland,2021-07-31,"Las Vegas, Nevada, USA",Jinh Yu Frey,Ashley Yoder,Jinh Yu Frey,Women's Strawweight,U-DEC,3.0,5:00,3,0,,0
4667,UFC Fight Night: Holm vs. Aldana,2020-10-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Jinh Yu Frey,Loma Lookboonmee,Loma Lookboonmee,Women's Strawweight,U-DEC,3.0,5:00,3,0,,0
4668,UFC Fight Night: Poirier vs. Hooker,2020-06-27,"Las Vegas, Nevada, USA",Jinh Yu Frey,Kay Hansen,Kay Hansen,Women's Strawweight,SUB Armbar,3.0,2:26,3,0,,0
4669,UFC 240: Holloway vs. Edgar,2019-07-27,"Edmonton, Alberta, Canada",Sarah Frota,Gillian Robertson,Gillian Robertson,Women's Flyweight,KO/TKO Elbows,2.0,4:13,3,0,,0
4670,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,"Fortaleza, Ceara, Brazil",Sarah Frota,Livinha Souza,Livinha Souza,Women's Strawweight,S-DEC,3.0,5:00,3,0,,0
4671,DWCS Brazil 1.1,2018-08-10,,Sarah Frota,Maiara Amanajas dos Santos,Sarah Frota,Unknown,KO/TKO Punch,1.0,3:26,3,0,,0
4672,UFC Fight Night: Garcia vs. Onama,2025-11-01,"Las Vegas, Nevada, USA",Daniel Frunza,Charles Radtke,Charles Radtke,Welterweight,SUB Rear Naked Choke,3.0,4:29,3,0,,0
4673,UFC Fight Night: Emmett vs. Murphy,2025-04-05,"Las Vegas, Nevada, USA",Daniel Frunza,Rhys McKee,Rhys McKee,Welterweight,KO/TKO,1.0,5:00,3,0,,0
4674,DWCS 8.7,2024-09-24,,Daniel Frunza,Vadym Kutsyi,Daniel Frunza,Unknown,KO/TKO Punches,2.0,3:30,3,0,,0
4675,PRIDE 34: Kamikaze,2007-04-08,,Don Frye,James Thompson,James Thompson,Unknown,KO/TKO Punches,1.0,6:23,3,0,,0
4676,PRIDE Shockwave 2003,2003-12-31,,Don Frye,Gary Goodridge,Gary Goodridge,Unknown,KO/TKO Kick,1.0,0:39,3,0,,0
4677,PRIDE 23: Championship Chaos 2,2002-11-24,,Don Frye,Hidehiko Yoshida,Hidehiko Yoshida,Unknown,SUB Armbar,1.0,5:32,3,0,,1
4678,PRIDE 21: Demolition,2002-06-23,,Don Frye,Yoshihiro Takayama,Don Frye,Unknown,KO/TKO Punches,1.0,6:10,3,0,,0
4679,PRIDE 19: Bad Blood,2002-02-24,,Don Frye,Ken Shamrock,Don Frye,Unknown,S-DEC,3.0,5:00,3,0,,0
4680,PRIDE 16: Beasts from the East,2001-09-24,,Don Frye,Gilbert Yvel,Don Frye,Unknown,DQ,1.0,7:27,3,0,,0
4681,UFC - Ultimate Ultimate '96,1996-12-07,"Birmingham, Alabama, USA",Don Frye,Mark Hall,Don Frye,Open Weight,SUB Ankle Lock,1.0,0:20,3,0,,0
4682,UFC - Ultimate Ultimate '96,1996-12-07,"Birmingham, Alabama, USA",Don Frye,Gary Goodridge,Don Frye,Open Weight,SUB Other,1.0,11:19,3,0,,0
4683,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",Don Frye,Brian Johnston,Don Frye,Open Weight,KO/TKO Elbows,1.0,4:37,3,0,,0
4684,UFC 10: The Tournament,1996-07-12,"Birmingham, Alabama, USA",Don Frye,Mark Hall,Don Frye,Open Weight,KO/TKO Headbutt,1.0,10:21,3,0,,0
4685,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",Don Frye,Sam Adkins,Don Frye,Open Weight,KO/TKO,1.0,0:48,3,0,,0
4686,UFC 8: David vs Goliath,1996-02-16,"San Juan, Puerto Rico",Don Frye,Thomas Ramirez,Don Frye,Open Weight,KO/TKO Punch,1.0,0:08,3,0,,0
4687,UFC Fight Night: Royval vs. Kape,2025-12-13,,Allen Frye Jr.,Guilherme Pat,Guilherme Pat,Unknown,U-DEC,3.0,5:00,3,0,,0
4688,Strikeforce - Shamrock vs. Baroni,2007-06-22,,Tony Fryklund,Cung Le,Cung Le,Unknown,KO/TKO Punch,3.0,0:25,3,0,,0
4689,Strikeforce - Triple Threat,2006-12-08,,Tony Fryklund,Duane Ludwig,Duane Ludwig,Unknown,KO/TKO Punch,2.0,3:37,3,0,,0
4690,Cage Rage 16: Critical Condition,2006-04-22,,Tony Fryklund,Anderson Silva,Anderson Silva,Unknown,KO/TKO Elbow,1.0,2:02,3,0,,0
4691,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",Tony Fryklund,Ivan Salaverry,Ivan Salaverry,Middleweight,SUB Other - Lock,1.0,1:36,3,0,,0
4692,UFC 37.5: As Real As It Gets,2002-06-22,"Las Vegas, Nevada, USA",Tony Fryklund,Rodrigo Ruas,Tony Fryklund,Middleweight,KO/TKO Punches,2.0,3:34,3,0,,0
4693,UFC Fight Night: Perez vs. Taira,2024-06-15,"Las Vegas, Nevada, USA",Adam Fugitt,Josh Quinlan,Adam Fugitt,Welterweight,S-DEC,3.0,5:00,3,0,,0
4694,UFC 289: Nunes vs. Aldana,2023-06-10,"Vancouver, British Columbia, Canada",Adam Fugitt,Mike Malott,Mike Malott,Welterweight,SUB Guillotine Choke,2.0,1:06,3,0,,0
4695,UFC Fight Night: Lewis vs. Spivac,2023-02-04,"Las Vegas, Nevada, USA",Adam Fugitt,Yusaku Kinoshita,Adam Fugitt,Welterweight,KO/TKO Elbows,1.0,4:36,3,0,,0
4696,UFC 277: Pena vs. Nunes 2,2022-07-30,"Dallas, Texas, USA",Adam Fugitt,Michael Morales,Michael Morales,Welterweight,KO/TKO Punch,3.0,1:09,3,0,,0
4697,Strikeforce - Tank vs. Buentello,2006-10-07,,Jesse Fujarczyk,Cain Velasquez,Cain Velasquez,Unknown,KO/TKO Punches,1.0,1:58,3,0,,0
4698,Strikeforce - Shamrock vs. Gracie,2006-03-10,,Jesse Fujarczyk,Daniel Puder,Daniel Puder,Unknown,SUB Rear Naked Choke,1.0,1:54,3,0,,0
4699,PRIDE Bushido 5,2004-10-14,,Katsuhisa Fujii,Igor Vovchanchyn,Igor Vovchanchyn,Unknown,KO/TKO Punches,1.0,4:02,3,0,,0
4700,PRIDE Bushido 3,2004-05-23,,Katsuhisa Fujii,Jin Oh Kim,Katsuhisa Fujii,Unknown,SUB Rear Naked Choke,1.0,2:58,3,0,,0
4701,UFC 23: Ultimate Japan 2,1999-11-19,"Chiba, Japan",Katsuhisa Fujii,Masutatsu Yano,Katsuhisa Fujii,Open Weight,KO/TKO Punches,2.0,3:12,3,0,,0
4702,Dynamite!! 2009,2009-12-31,,Kazuyuki Fujita,Alistair Overeem,Alistair Overeem,Unknown,KO/TKO Knee,1.0,1:15,3,0,,0
4703,PRIDE 34: Kamikaze,2007-04-08,,Kazuyuki Fujita,Jeff Monson,Jeff Monson,Unknown,SUB Rear Naked Choke,1.0,6:37,3,0,,0
4704,PRIDE Shockwave 2006,2006-12-31,,Kazuyuki Fujita,Eldari Kurtanidze,Kazuyuki Fujita,Unknown,KO/TKO Punches,1.0,2:09,3,0,,0
4705,PRIDE Critical Countdown Absolute,2006-07-01,,Kazuyuki Fujita,Wanderlei Silva,Wanderlei Silva,Unknown,KO/TKO Kicks,1.0,9:21,3,0,,0
4706,PRIDE Total Elimination Absolute,2006-05-05,,Kazuyuki Fujita,James Thompson,Kazuyuki Fujita,Unknown,KO/TKO Punch,1.0,8:25,3,0,,0
4707,PRIDE 14: Clash of the Titans,2001-05-27,,Kazuyuki Fujita,Yoshihiro Takayama,Kazuyuki Fujita,Unknown,SUB Arm Triangle,2.0,3:10,3,0,,0
4708,PRIDE 12: Cold Fury,2000-12-09,,Kazuyuki Fujita,Gilbert Yvel,Kazuyuki Fujita,Unknown,U-DEC,2.0,10:00,3,0,,0
4709,PRIDE 10: Return of the Warriors,2000-08-27,,Kazuyuki Fujita,Ken Shamrock,Kazuyuki Fujita,Unknown,KO/TKO,1.0,6:46,3,0,,0
4710,PRIDE Grand Prix 2000 Finals,2000-05-01,,Kazuyuki Fujita,Mark Kerr,Kazuyuki Fujita,Unknown,U-DEC,1.0,15:00,3,0,,0
4711,PRIDE Grand Prix 2000 Opening Round,2000-01-30,,Kazuyuki Fujita,Hans Nijman,Kazuyuki Fujita,Unknown,SUB Neck Crank,1.0,2:48,3,0,,0
4712,DREAM - Japan GP Final,2011-07-16,,Keisuke Fujiwara,Kenji Osawa,Kenji Osawa,Unknown,U-DEC,2.0,5:00,3,0,,0
4713,DREAM - Fight for Japan,2011-05-29,,Keisuke Fujiwara,Masakazu Imanari,Masakazu Imanari,Unknown,U-DEC,2.0,5:00,3,0,,0
4714,DREAM 12,2009-10-25,,Keisuke Fujiwara,Tomoya Miyashita,Tomoya Miyashita,Unknown,U-DEC,3.0,5:00,3,0,,0
4715,UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Riki Fukuda,Brad Tavares,Brad Tavares,Middleweight,U-DEC,3.0,5:00,3,0,,0
